timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, power.draw [W]
2026/02/07 12:44:58.010, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.74 W
2026/02/07 12:44:59.010, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.86 W
2026/02/07 12:45:00.011, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.73 W
2026/02/07 12:45:01.011, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.67 W
2026/02/07 12:45:02.011, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.62 W
2026/02/07 12:45:03.012, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 62.99 W
2026/02/07 12:45:04.012, NVIDIA GB10, 89 %, 0 %, [N/A], 71, 56.73 W
2026/02/07 12:45:05.012, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.75 W
2026/02/07 12:45:06.013, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.70 W
2026/02/07 12:45:07.013, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.04 W
2026/02/07 12:45:08.013, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.29 W
2026/02/07 12:45:09.014, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.93 W
2026/02/07 12:45:10.014, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.33 W
2026/02/07 12:45:11.015, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.04 W
2026/02/07 12:45:12.015, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.41 W
2026/02/07 12:45:13.015, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.01 W
2026/02/07 12:45:14.016, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.53 W
2026/02/07 12:45:15.016, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.33 W
2026/02/07 12:45:16.017, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.93 W
2026/02/07 12:45:17.017, NVIDIA GB10, 90 %, 0 %, [N/A], 71, 57.29 W
2026/02/07 12:45:18.017, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.35 W
2026/02/07 12:45:19.018, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.26 W
2026/02/07 12:45:20.018, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.14 W
2026/02/07 12:45:21.018, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.29 W
2026/02/07 12:45:22.019, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.40 W
2026/02/07 12:45:23.019, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.44 W
2026/02/07 12:45:24.020, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.42 W
2026/02/07 12:45:25.020, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.77 W
2026/02/07 12:45:26.021, NVIDIA GB10, 90 %, 0 %, [N/A], 71, 56.86 W
2026/02/07 12:45:27.021, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 56.69 W
2026/02/07 12:45:28.022, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.72 W
2026/02/07 12:45:29.022, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.42 W
2026/02/07 12:45:30.023, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.77 W
2026/02/07 12:45:31.023, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.52 W
2026/02/07 12:45:32.024, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.71 W
2026/02/07 12:45:33.024, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.68 W
2026/02/07 12:45:34.024, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 64.28 W
2026/02/07 12:45:35.025, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.26 W
2026/02/07 12:45:36.025, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.45 W
2026/02/07 12:45:37.025, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.29 W
2026/02/07 12:45:38.026, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.29 W
2026/02/07 12:45:39.026, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.23 W
2026/02/07 12:45:40.026, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.94 W
2026/02/07 12:45:41.027, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.05 W
2026/02/07 12:45:42.027, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.41 W
2026/02/07 12:45:43.027, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.32 W
2026/02/07 12:45:44.029, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.34 W
2026/02/07 12:45:45.029, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.36 W
2026/02/07 12:45:46.029, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.41 W
2026/02/07 12:45:47.030, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.20 W
2026/02/07 12:45:48.030, NVIDIA GB10, 90 %, 0 %, [N/A], 71, 57.10 W
2026/02/07 12:45:49.030, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.62 W
2026/02/07 12:45:50.031, NVIDIA GB10, 90 %, 0 %, [N/A], 71, 57.42 W
2026/02/07 12:45:51.031, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.24 W
2026/02/07 12:45:52.032, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.03 W
2026/02/07 12:45:53.032, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.88 W
2026/02/07 12:45:54.032, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.86 W
2026/02/07 12:45:55.033, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.86 W
2026/02/07 12:45:56.033, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.97 W
2026/02/07 12:45:57.034, NVIDIA GB10, 90 %, 0 %, [N/A], 71, 56.61 W
2026/02/07 12:45:58.035, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.64 W
2026/02/07 12:45:59.035, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.77 W
2026/02/07 12:46:00.035, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.53 W
2026/02/07 12:46:01.036, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.49 W
2026/02/07 12:46:02.037, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.34 W
2026/02/07 12:46:03.037, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.52 W
2026/02/07 12:46:04.038, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.58 W
2026/02/07 12:46:05.038, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.66 W
2026/02/07 12:46:06.039, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.61 W
2026/02/07 12:46:07.039, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.29 W
2026/02/07 12:46:08.040, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.20 W
2026/02/07 12:46:09.041, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.32 W
2026/02/07 12:46:10.041, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 65.28 W
2026/02/07 12:46:11.042, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.47 W
2026/02/07 12:46:12.043, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.18 W
2026/02/07 12:46:13.043, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.01 W
2026/02/07 12:46:14.044, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.25 W
2026/02/07 12:46:15.044, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.25 W
2026/02/07 12:46:16.044, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.32 W
2026/02/07 12:46:17.045, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.31 W
2026/02/07 12:46:18.045, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.01 W
2026/02/07 12:46:19.046, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.76 W
2026/02/07 12:46:20.046, NVIDIA GB10, 91 %, 0 %, [N/A], 73, 57.08 W
2026/02/07 12:46:21.047, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.92 W
2026/02/07 12:46:22.047, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.60 W
2026/02/07 12:46:23.048, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.83 W
2026/02/07 12:46:24.048, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.65 W
2026/02/07 12:46:25.049, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.66 W
2026/02/07 12:46:26.049, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.76 W
2026/02/07 12:46:27.050, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.56 W
2026/02/07 12:46:28.050, NVIDIA GB10, 91 %, 0 %, [N/A], 73, 56.62 W
2026/02/07 12:46:29.050, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.52 W
2026/02/07 12:46:30.051, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.40 W
2026/02/07 12:46:31.052, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.54 W
2026/02/07 12:46:32.052, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.54 W
2026/02/07 12:46:33.053, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.42 W
2026/02/07 12:46:34.054, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.30 W
2026/02/07 12:46:35.054, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.22 W
2026/02/07 12:46:36.054, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.00 W
2026/02/07 12:46:37.055, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.10 W
2026/02/07 12:46:38.055, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.05 W
2026/02/07 12:46:39.056, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.04 W
2026/02/07 12:46:40.056, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.11 W
2026/02/07 12:46:41.057, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 55.80 W
2026/02/07 12:46:42.057, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 55.89 W
2026/02/07 12:46:43.058, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 55.95 W
2026/02/07 12:46:44.058, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 55.68 W
2026/02/07 12:46:45.059, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.12 W
2026/02/07 12:46:46.059, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 63.26 W
2026/02/07 12:46:47.060, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.03 W
2026/02/07 12:46:48.060, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.03 W
2026/02/07 12:46:49.061, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.26 W
2026/02/07 12:46:50.061, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.95 W
2026/02/07 12:46:51.062, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.08 W
2026/02/07 12:46:52.062, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.22 W
2026/02/07 12:46:53.063, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.04 W
2026/02/07 12:46:54.063, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.21 W
2026/02/07 12:46:55.064, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.64 W
2026/02/07 12:46:56.064, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.03 W
2026/02/07 12:46:57.065, NVIDIA GB10, 90 %, 0 %, [N/A], 71, 57.59 W
2026/02/07 12:46:58.065, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.35 W
2026/02/07 12:46:59.066, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.50 W
2026/02/07 12:47:00.066, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.17 W
2026/02/07 12:47:01.066, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.58 W
2026/02/07 12:47:02.067, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.24 W
2026/02/07 12:47:03.067, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.41 W
2026/02/07 12:47:04.068, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.25 W
2026/02/07 12:47:05.068, NVIDIA GB10, 91 %, 0 %, [N/A], 73, 57.45 W
2026/02/07 12:47:06.068, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.19 W
2026/02/07 12:47:07.069, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.92 W
2026/02/07 12:47:08.069, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.87 W
2026/02/07 12:47:09.069, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.84 W
2026/02/07 12:47:10.070, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.64 W
2026/02/07 12:47:11.070, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.86 W
2026/02/07 12:47:12.070, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.70 W
2026/02/07 12:47:13.071, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.71 W
2026/02/07 12:47:14.071, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.55 W
2026/02/07 12:47:15.072, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.59 W
2026/02/07 12:47:16.072, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.63 W
2026/02/07 12:47:17.072, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.67 W
2026/02/07 12:47:18.072, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.64 W
2026/02/07 12:47:19.073, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 63.92 W
2026/02/07 12:47:20.073, NVIDIA GB10, 89 %, 0 %, [N/A], 72, 57.10 W
2026/02/07 12:47:21.073, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.18 W
2026/02/07 12:47:22.074, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.06 W
2026/02/07 12:47:23.074, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.97 W
2026/02/07 12:47:24.075, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.15 W
2026/02/07 12:47:25.076, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.06 W
2026/02/07 12:47:26.076, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.42 W
2026/02/07 12:47:27.076, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.99 W
2026/02/07 12:47:28.077, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.40 W
2026/02/07 12:47:29.077, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.33 W
2026/02/07 12:47:30.078, NVIDIA GB10, 90 %, 0 %, [N/A], 71, 57.00 W
2026/02/07 12:47:31.078, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.38 W
2026/02/07 12:47:32.078, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.08 W
2026/02/07 12:47:33.079, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.53 W
2026/02/07 12:47:34.079, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.33 W
2026/02/07 12:47:35.080, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.44 W
2026/02/07 12:47:36.080, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.36 W
2026/02/07 12:47:37.081, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.26 W
2026/02/07 12:47:38.081, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 57.13 W
2026/02/07 12:47:39.082, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.85 W
2026/02/07 12:47:40.082, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.92 W
2026/02/07 12:47:41.082, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.89 W
2026/02/07 12:47:42.083, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.75 W
2026/02/07 12:47:43.083, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.67 W
2026/02/07 12:47:44.084, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.65 W
2026/02/07 12:47:45.084, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.71 W
2026/02/07 12:47:46.088, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.73 W
2026/02/07 12:47:47.089, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.51 W
2026/02/07 12:47:48.090, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.66 W
2026/02/07 12:47:49.090, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.61 W
2026/02/07 12:47:50.091, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.49 W
2026/02/07 12:47:51.091, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.43 W
2026/02/07 12:47:52.091, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.49 W
2026/02/07 12:47:53.092, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.38 W
2026/02/07 12:47:54.092, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.32 W
2026/02/07 12:47:55.093, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.16 W
2026/02/07 12:47:56.093, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.00 W
2026/02/07 12:47:57.094, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.08 W
2026/02/07 12:47:58.094, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.01 W
2026/02/07 12:47:59.095, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.04 W
2026/02/07 12:48:00.095, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.13 W
2026/02/07 12:48:01.096, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.17 W
2026/02/07 12:48:02.096, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.11 W
2026/02/07 12:48:03.097, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 55.56 W
2026/02/07 12:48:04.097, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 55.97 W
2026/02/07 12:48:05.098, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 55.77 W
2026/02/07 12:48:06.098, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 55.93 W
2026/02/07 12:48:07.099, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 55.64 W
2026/02/07 12:48:08.099, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 55.80 W
2026/02/07 12:48:09.100, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 55.82 W
2026/02/07 12:48:10.100, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 55.49 W
2026/02/07 12:48:11.101, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 55.40 W
2026/02/07 12:48:12.101, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 62.88 W
2026/02/07 12:48:13.101, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.83 W
2026/02/07 12:48:14.102, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.81 W
2026/02/07 12:48:15.102, NVIDIA GB10, 89 %, 0 %, [N/A], 72, 56.75 W
2026/02/07 12:48:16.103, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 56.91 W
2026/02/07 12:48:17.103, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.38 W
2026/02/07 12:48:18.104, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.36 W
2026/02/07 12:48:19.104, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.23 W
2026/02/07 12:48:20.105, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.06 W
2026/02/07 12:48:21.105, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.53 W
2026/02/07 12:48:22.106, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.23 W
2026/02/07 12:48:23.106, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.04 W
2026/02/07 12:48:24.107, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.21 W
2026/02/07 12:48:25.108, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.01 W
2026/02/07 12:48:26.108, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.31 W
2026/02/07 12:48:27.108, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.46 W
2026/02/07 12:48:28.109, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.14 W
2026/02/07 12:48:29.109, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.23 W
2026/02/07 12:48:30.110, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.36 W
2026/02/07 12:48:31.110, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.35 W
2026/02/07 12:48:32.110, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.27 W
2026/02/07 12:48:33.111, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.72 W
2026/02/07 12:48:34.112, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.66 W
2026/02/07 12:48:35.112, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.89 W
2026/02/07 12:48:36.113, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.83 W
2026/02/07 12:48:37.113, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.72 W
2026/02/07 12:48:38.114, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.76 W
2026/02/07 12:48:39.114, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.66 W
2026/02/07 12:48:40.115, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.68 W
2026/02/07 12:48:41.115, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.69 W
2026/02/07 12:48:42.116, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.51 W
2026/02/07 12:48:43.116, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.69 W
2026/02/07 12:48:44.116, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.63 W
2026/02/07 12:48:45.117, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.60 W
2026/02/07 12:48:46.117, NVIDIA GB10, 91 %, 0 %, [N/A], 71, 56.49 W
2026/02/07 12:48:47.119, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.45 W
2026/02/07 12:48:48.120, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.27 W
2026/02/07 12:48:49.120, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.44 W
2026/02/07 12:48:50.121, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.03 W
2026/02/07 12:48:51.121, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 63.76 W
2026/02/07 12:48:52.121, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.94 W
2026/02/07 12:48:53.122, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.17 W
2026/02/07 12:48:54.122, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.97 W
2026/02/07 12:48:55.123, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.09 W
2026/02/07 12:48:56.123, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.41 W
2026/02/07 12:48:57.124, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.20 W
2026/02/07 12:48:58.124, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.21 W
2026/02/07 12:48:59.125, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.72 W
2026/02/07 12:49:00.125, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.45 W
2026/02/07 12:49:01.126, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.33 W
2026/02/07 12:49:02.126, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.02 W
2026/02/07 12:49:03.126, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.28 W
2026/02/07 12:49:04.127, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.19 W
2026/02/07 12:49:05.127, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.35 W
2026/02/07 12:49:06.128, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.22 W
2026/02/07 12:49:07.128, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.29 W
2026/02/07 12:49:08.128, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.37 W
2026/02/07 12:49:09.129, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.07 W
2026/02/07 12:49:10.129, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.90 W
2026/02/07 12:49:11.130, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.87 W
2026/02/07 12:49:12.130, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.75 W
2026/02/07 12:49:13.131, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.78 W
2026/02/07 12:49:14.131, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 56.82 W
2026/02/07 12:49:15.132, NVIDIA GB10, 91 %, 0 %, [N/A], 73, 56.78 W
2026/02/07 12:49:16.132, NVIDIA GB10, 90 %, 0 %, [N/A], 71, 56.81 W
2026/02/07 12:49:17.133, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.77 W
2026/02/07 12:49:18.133, NVIDIA GB10, 91 %, 0 %, [N/A], 72, 56.86 W
2026/02/07 12:49:19.134, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 62.36 W
2026/02/07 12:49:20.134, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.16 W
2026/02/07 12:49:21.135, NVIDIA GB10, 89 %, 0 %, [N/A], 71, 57.01 W
2026/02/07 12:49:22.135, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.19 W
2026/02/07 12:49:23.136, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.18 W
2026/02/07 12:49:24.136, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.33 W
2026/02/07 12:49:25.137, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.57 W
2026/02/07 12:49:26.138, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.88 W
2026/02/07 12:49:27.138, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.75 W
2026/02/07 12:49:28.139, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.35 W
2026/02/07 12:49:29.139, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.47 W
2026/02/07 12:49:30.140, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.09 W
2026/02/07 12:49:31.140, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.30 W
2026/02/07 12:49:32.141, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.35 W
2026/02/07 12:49:33.141, NVIDIA GB10, 90 %, 0 %, [N/A], 73, 57.32 W
2026/02/07 12:49:34.142, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.03 W
2026/02/07 12:49:35.142, NVIDIA GB10, 90 %, 0 %, [N/A], 72, 57.67 W
